rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd,division,flight
5,Sporting Blue Valley ECNL G2012/13,Sporting Blue Valley,131580,0,0,0,0,0,0.0,0,0,0,GU14,WEST
6,Sporting Iowa ECNL G2012/13,Sporting Iowa Central,95236,0,0,0,0,0,0.0,0,0,0,GU14,WEST
7,St. Louis Scott Gallagher Green ECNL G2012/13,St. Louis Scott Gallagher,134837,0,0,0,0,0,0.0,0,0,0,GU14,WEST
8,St. Louis Scott Gallagher Navy ECNL G2012/13,St. Louis Scott Gallagher,134836,0,0,0,0,0,0.0,0,0,0,GU14,WEST
1,Chicago Inter ECNL G2012/13,Chicago Inter,127994,0,0,0,0,0,0.0,0,0,0,GU14,EAST
2,Eclipse Select Soccer Club ECNL G2012/13,Eclipse Select Soccer Club,136036,0,0,0,0,0,0.0,0,0,0,GU14,EAST
3,FC Wisconsin ECNL G2012/13,FC Wisconsin Girls,82513,0,0,0,0,0,0.0,0,0,0,GU14,EAST
4,Liverpool FC MI ECNL G2012/13,Liverpool FC-IA Michigan,104671,0,0,0,0,0,0.0,0,0,0,GU14,EAST
5,Michigan Hawks ECNL G2012/13,Michigan Hawks,134178,0,0,0,0,0,0.0,0,0,0,GU14,EAST
6,Michigan Hawks Magic ECNL G2012/13,Michigan Hawks,134182,0,0,0,0,0,0.0,0,0,0,GU14,EAST
7,Nationals SC ECNL G2012/13,Nationals,115103,0,0,0,0,0,0.0,0,0,0,GU14,EAST
8,Rockford Raptors FC ECNL G2012/13,Rockford Raptors FC,134301,0,0,0,0,0,0.0,0,0,0,GU14,EAST
1,Chicago Inter ECNL G2011/12,Chicago Inter,127991,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
2,Eclipse Select Soccer Club ECNL G2011/12,Eclipse Select Soccer Club,136037,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
3,FC Wisconsin ECNL G2011/12,FC Wisconsin Girls,79684,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
4,Gretna Elite Academy ECNL G2011/12,Gretna Elite Academy,131831,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
5,Kansas City Athletics ECNL G2011/12,KC Athletics,95580,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
6,Liverpool FC MI ECNL G2011/12,Liverpool FC-IA Michigan,94483,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
7,Michigan Hawks ECNL G2011/12,Michigan Hawks,134166,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
8,Michigan Hawks Magic ECNL G2011/12,Michigan Hawks,134170,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
9,Missouri Rush ECNL G2011/12,Missouri Rush,114380,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
10,MN Thunder Academy ECNL G2011/12,Minnesota Thunder Academy,134412,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
11,Nationals SC ECNL G2011/12,Nationals,94349,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
12,Rockford Raptors FC ECNL G2011/12,Rockford Raptors FC,134302,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
13,Sporting Blue Valley ECNL G2011/12,Sporting Blue Valley,131581,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
14,Sporting Iowa ECNL G2011/12,Sporting Iowa Central,79780,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
15,St. Louis Scott Gallagher Green ECNL G2011/12,St. Louis Scott Gallagher,134851,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
16,St. Louis Scott Gallagher Navy ECNL G2011/12,St. Louis Scott Gallagher,134850,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
1,Chicago Inter ECNL G2010/11,Chicago Inter,127911,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
2,Eclipse Select Soccer Club ECNL G2010/11,Eclipse Select Soccer Club,136038,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
3,FC Wisconsin ECNL G2010/11,FC Wisconsin Girls,71855,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
4,Gretna Elite Academy ECNL G2010/11,Gretna Elite Academy,131832,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
5,Kansas City Athletics ECNL G2010/11,KC Athletics,79772,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
6,Liverpool FC MI ECNL G2010/11,Liverpool FC-IA Michigan,69697,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
7,Michigan Hawks ECNL G2010/11,Michigan Hawks,134153,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
8,Michigan Hawks Magic ECNL G2010/11,Michigan Hawks,134158,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
9,Missouri Rush ECNL G2010/11,Missouri Rush,114379,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
10,MN Thunder Academy ECNL G2010/11,Minnesota Thunder Academy,134413,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
11,Nationals SC ECNL G2010/11,Nationals,94348,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
12,Rockford Raptors FC ECNL G2010/11,Rockford Raptors FC,134303,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
13,Sporting Blue Valley ECNL G2010/11,Sporting Blue Valley,131582,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
14,Sporting Iowa ECNL G2010/11,Sporting Iowa Central,69510,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
15,St. Louis Scott Gallagher Green ECNL G2010/11,St. Louis Scott Gallagher,134855,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
16,St. Louis Scott Gallagher Navy ECNL G2010/11,St. Louis Scott Gallagher,134854,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
1,Chicago Inter ECNL G2009/10,Chicago Inter,127910,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
2,Eclipse Select Soccer Club ECNL G2009/10,Eclipse Select Soccer Club,136039,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
3,FC Wisconsin ECNL G2009/10,FC Wisconsin Girls,68013,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
4,Gretna Elite Academy ECNL G2009/10,Gretna Elite Academy,131833,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
5,Kansas City Athletics ECNL G2009/10,KC Athletics,46766,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
6,Liverpool FC MI ECNL G2009/10,Liverpool FC-IA Michigan,69186,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
7,Michigan Hawks ECNL G2009/10,Michigan Hawks,134136,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
8,Michigan Hawks Magic ECNL G2009/10,Michigan Hawks,134142,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
9,Missouri Rush ECNL G2009/10,Missouri Rush,114378,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
10,MN Thunder Academy ECNL G2009/10,Minnesota Thunder Academy,134414,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
11,Nationals SC ECNL G2009/10,Nationals,94342,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
12,Rockford Raptors FC ECNL G2009/10,Rockford Raptors FC,134305,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
13,Sporting Blue Valley ECNL G2009/10,Sporting Blue Valley,131583,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
14,Sporting Iowa ECNL G2009/10,Sporting Iowa Central,59750,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
15,St. Louis Scott Gallagher Green ECNL G2009/10,St. Louis Scott Gallagher,134861,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
16,St. Louis Scott Gallagher Navy ECNL G2009/10,St. Louis Scott Gallagher,134858,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
1,Chicago Inter ECNL G2008/09,Chicago Inter,127909,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
2,Eclipse Select Soccer Club ECNL G2008/09,Eclipse Select Soccer Club,136040,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
3,FC Wisconsin ECNL G2008/09,FC Wisconsin Girls,53835,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
4,Gretna Elite Academy ECNL G2008/09,Gretna Elite Academy,46765,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
5,Kansas City Athletics ECNL G2008/09,KC Athletics,33175,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
6,Liverpool FC MI ECNL G2008/09,Liverpool FC-IA Michigan,58647,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
7,Michigan Hawks ECNL G2008/09,Michigan Hawks,134109,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
8,Michigan Hawks Magic ECNL G2008/09,Michigan Hawks,134120,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
9,Missouri Rush ECNL G2008/09,Missouri Rush,114377,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
10,MN Thunder Academy ECNL G2008/09,Minnesota Thunder Academy,134415,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
11,Nationals SC ECNL G2008/09,Nationals,94331,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
12,Rockford Raptors FC ECNL G2008/09,Rockford Raptors FC,134307,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
13,Sporting Blue Valley ECNL G2008/09,Sporting Blue Valley,131586,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
14,Sporting Iowa ECNL G2008/09,Sporting Iowa Central,59751,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
15,St. Louis Scott Gallagher Green ECNL G2008/09,St. Louis Scott Gallagher,134867,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
16,St. Louis Scott Gallagher Navy ECNL G2008/09,St. Louis Scott Gallagher,134859,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
